ds,yhat,yhat_lower,yhat_upper,Producto,cambio,movimiento
2026-03-15,3513.2749969007123,3512.1006799860547,3514.473136532858,Repollo Verde,-86.63530155287026,bajó
2026-03-16,3599.9877711916993,3598.8070880755045,3601.159996677462,Repollo Verde,86.712774290987,subió
2026-03-17,3513.2747730489905,3512.0993548891747,3514.497916987609,Repollo Verde,-86.71299814270878,bajó
2026-03-18,3599.967448519615,3598.7245543228287,3601.2774148037365,Repollo Verde,86.69267547062464,subió
2026-03-19,3599.9639359394796,3598.7276635968938,3601.1366154083253,Repollo Verde,-0.003512580135520693,bajó
2026-03-20,3599.6200041427132,3598.3090380320996,3600.7624067905335,Repollo Verde,-0.34393179676635555,bajó
2026-03-21,3599.9088973022754,3598.6784059706915,3601.1276140760706,Repollo Verde,0.2888931595621216,subió
2026-03-22,3513.2732369994665,3512.038961786456,3514.4279643779173,Repollo Verde,-86.6356603028089,bajó
2026-03-23,3599.985645654955,3598.7930154824294,3601.2237178940263,Repollo Verde,86.71240865548862,subió
2026-03-24,3513.27228427158,3512.1017027513885,3514.4651093905945,Repollo Verde,-86.71336138337529,bajó
2026-03-25,3599.964607987955,3598.784300355877,3601.2122957741253,Repollo Verde,86.69232371637509,subió
2026-03-26,3599.9607637489394,3598.6998165910263,3601.196479358303,Repollo Verde,-0.0038442390155069006,bajó
2026-03-27,3599.6165282316297,3598.4390609156367,3600.9432350834113,Repollo Verde,-0.3442355173096985,bajó
2026-03-28,3599.9051524411075,3598.689836805629,3601.1339399933872,Repollo Verde,0.28862420947780265,subió
2026-03-29,3513.269263560407,3512.1107343893027,3514.2916999355853,Repollo Verde,-86.63588888070035,bajó
2026-03-30,3599.981488209892,3598.7612230086916,3601.1042773407967,Repollo Verde,86.71222464948505,subió
2026-03-31,3513.2679900653866,3512.0792916342702,3514.4452308693412,Repollo Verde,-86.71349814450559,bajó
2026-04-01,3599.9602253390813,3598.6923785851145,3601.214417767485,Repollo Verde,86.69223527369468,subió
2026-04-02,3599.9563404319238,3598.751929236408,3601.1821222020685,Repollo Verde,-0.0038849071574986738,bajó
2026-04-03,3599.6121099007555,3598.4294254799647,3600.8153722415027,Repollo Verde,-0.3442305311682503,bajó
2026-04-04,3599.9007811423307,3598.7876739048106,3601.060025271578,Repollo Verde,0.28867124157522994,subió
2026-04-05,3513.264976392492,3512.0993712274917,3514.393420028939,Repollo Verde,-86.63580474983883,bajó
2026-04-06,3599.9773161748553,3598.796778991939,3601.1854266880355,Repollo Verde,86.71233978236341,subió
2026-04-07,3513.263957153382,3512.08603815629,3514.461958573547,Repollo Verde,-86.71335902147348,bajó
2026-04-08,3599.9563478811615,3598.760160225137,3601.160648493022,Repollo Verde,86.69239072777964,subió
2026-04-09,3599.9526267462493,3598.809574707167,3601.285926071685,Repollo Verde,-0.00372113491221171,bajó
2026-04-10,3599.6085602469866,3598.4589277827113,3600.8385725503117,Repollo Verde,-0.34406649926268074,bajó
2026-04-11,3599.8973879912082,3598.6490664817306,3601.1316184903962,Repollo Verde,0.28882774422163493,subió
2026-04-12,3513.2617250063186,3512.0039811275888,3514.4869555583914,Repollo Verde,-86.63566298488968,bajó
2026-04-13,3599.9741854834037,3598.7801352867864,3601.1659875848077,Repollo Verde,86.71246047708519,subió
2026-04-14,3513.260920901116,3512.148461722482,3514.492658501068,Repollo Verde,-86.7132645822876,bajó
2026-04-15,3599.953376010133,3598.755041172791,3601.135572948603,Repollo Verde,86.69245510901692,subió
2026-04-16,3599.9496869727727,3598.716587425584,3601.097119088831,Repollo Verde,-0.0036890373603455373,bajó
2026-04-17,3599.6056197812445,3598.498388356156,3600.7097464005474,Repollo Verde,-0.34406719152821097,bajó
2026-04-18,3599.8944153487273,3598.7199013209115,3601.028662288194,Repollo Verde,0.28879556748279356,subió
2026-04-19,3513.258691839965,3511.9933583445572,3514.4292742928583,Repollo Verde,-86.63572350876211,bajó
2026-04-20,3599.9710683872104,3598.7124141544205,3601.1071724451544,Repollo Verde,86.71237654724519,subió
2026-04-21,3513.2577031137293,3512.1377210873234,3514.480995650636,Repollo Verde,-86.71336527348103,bajó
2026-04-22,3599.9500489611005,3598.7088973555105,3601.2145076673464,Repollo Verde,86.69234584737114,subió
2026-04-23,3599.9462516112344,3598.7040960979953,3601.159881619941,Repollo Verde,-0.0037973498660903715,bajó
2026-04-24,3599.602087638085,3598.389794910329,3600.8054443681294,Repollo Verde,-0.3441639731495343,bajó
2026-04-25,3599.8908092803067,3598.6403753053655,3601.1030218520987,Repollo Verde,0.2887216422218444,subió
2026-04-26,3513.2550464260817,3512.012122107631,3514.4017074773255,Repollo Verde,-86.63576285422505,bajó
2026-04-27,3599.967429946024,3598.7585716376475,3601.2023143324004,Repollo Verde,86.71238351994225,subió
2026-04-28,3513.2541293248987,3511.972065465865,3514.4932861362836,Repollo Verde,-86.7133006211252,bajó
2026-04-29,3599.9466080875077,3598.6790842622186,3601.1451003410516,Repollo Verde,86.69247876260897,subió
2026-04-30,3599.943021331228,3598.8322706000463,3601.1558898994563,Repollo Verde,-0.003586756279673864,bajó
2026-05-01,3599.5991535030475,3598.3635105609724,3600.835874446289,Repollo Verde,-0.34386782818046413,bajó
2026-05-02,3599.8882628321026,3598.6232404014327,3601.0700938263317,Repollo Verde,0.28910932905500886,subió
2026-05-03,3513.252983015339,3512.0625582341045,3514.405314272535,Repollo Verde,-86.63527981676361,bajó
2026-05-04,3599.9659463023136,3598.780685616108,3601.2487601092466,Repollo Verde,86.71296328697463,subió
2026-05-05,3513.2533209423373,3512.110178461515,3514.6032540363885,Repollo Verde,-86.7126253599763,bajó
2026-05-06,3599.9465664925665,3598.7182104577932,3601.2139260793483,Repollo Verde,86.69324555022922,subió
2026-05-07,3599.943831305557,3598.6752994518233,3601.0832610933294,Repollo Verde,-0.0027351870094207698,bajó
2026-05-08,3599.6008903397897,3598.35979702597,3600.697528920209,Repollo Verde,-0.3429409657674114,bajó
2026-05-09,3599.890989703054,3598.6629613087543,3601.083859678112,Repollo Verde,0.2900993632642894,subió
2026-05-10,3513.2567485261516,3512.1081460986366,3514.413232370429,Repollo Verde,-86.63424117690238,bajó
2026-05-11,3599.970782311259,3598.780159985871,3601.165121804734,Repollo Verde,86.7140337851074,subió
2026-05-12,3513.2592407079815,3512.0498863338917,3514.471704776755,Repollo Verde,-86.71154160327751,bajó
2026-05-13,3599.953563215427,3598.79854564628,3601.135822071221,Repollo Verde,86.69432250744558,subió
2026-05-14,3599.951877113231,3598.7140667838135,3601.160428048216,Repollo Verde,-0.001686102195890271,bajó
2026-05-15,3599.6099357596977,3598.4087212183886,3600.8127885748077,Repollo Verde,-0.341941353533457,bajó
2026-05-16,3599.900963647957,3598.6542206786376,3601.1090791296533,Repollo Verde,0.29102788825912285,subió
2026-05-17,3513.2675588135166,3512.0590888446736,3514.4419677812643,Repollo Verde,-86.63340483444017,bajó
2026-05-18,3599.9823167132063,3598.7923304695437,3601.1003321097332,Repollo Verde,86.71475789968963,subió
2026-05-19,3513.271368523722,3512.157442545818,3514.4683360899267,Repollo Verde,-86.7109481894845,bajó
2026-05-20,3599.966137338706,3598.7791219604837,3601.161733571738,Repollo Verde,86.6947688149844,subió
2026-05-21,3599.9647365553215,3598.8473985615165,3601.2197924664483,Repollo Verde,-0.001400783384724491,bajó
2026-05-22,3599.6229085731993,3598.4438575456697,3600.832479237453,Repollo Verde,-0.3418279821221404,bajó
2026-05-23,3599.913870193777,3598.7077754466713,3601.166545985314,Repollo Verde,0.290961620577491,subió
2026-05-24,3513.280215287524,3512.0052745913436,3514.501804500279,Repollo Verde,-86.63365490625301,bajó
2026-05-25,3599.9945388607102,3598.77334037175,3601.1628604634325,Repollo Verde,86.71432357318645,subió
2026-05-26,3513.2829754463646,3512.0848386896323,3514.4720363816377,Repollo Verde,-86.71156341434562,bajó
2026-05-27,3599.976955306118,3598.7706198930464,3601.238018958059,Repollo Verde,86.6939798597532,subió
2026-05-28,3599.9746027254487,3598.7794976226514,3601.1767229839393,Repollo Verde,-0.00235258066913957,bajó
2026-05-29,3599.6316745324075,3598.4595088679366,3600.7624550245546,Repollo Verde,-0.34292819304118893,bajó
2026-05-30,3599.9214052247944,3598.686917317218,3601.142226925981,Repollo Verde,0.28973069238691096,subió
2026-05-31,3513.286409287177,3512.0230824825567,3514.4649547457852,Repollo Verde,-86.63499593761753,bajó
2026-06-01,3599.999304826059,3598.875737042957,3601.269230513917,Repollo Verde,86.7128955388821,subió
2026-06-02,3513.2862514717867,3512.073745901961,3514.47186999776,Repollo Verde,-86.71305335427223,bajó
2026-06-03,3599.978706033509,3598.8063604128392,3601.1117606848416,Repollo Verde,86.69245456172212,subió
2026-06-04,3599.9748202134506,3598.7823780140466,3601.141193212235,Repollo Verde,-0.003885820058258105,bajó
2026-06-05,3599.6303785133377,3598.423499203887,3600.898165093268,Repollo Verde,-0.3444417001128386,bajó
2025-06-06,3003.2471845153113,3002.2109091042666,3004.31412597635,Tomate Chonto,,sin datos
2025-06-07,3000.0572010111864,2998.906055380172,3001.1971612122406,Tomate Chonto,-3.189983504124939,bajó
2025-06-08,2573.793011201762,2572.6922871693055,2574.8632726368596,Tomate Chonto,-426.26418980942435,bajó
2025-06-09,2999.8872010471655,2998.81025055506,3001.0439368961124,Tomate Chonto,426.09418984540343,subió
2025-06-10,2573.7862422218136,2572.7446372751783,2574.8882680012625,Tomate Chonto,-426.1009588253519,bajó
2025-06-11,2999.902659039465,2998.7702454566174,3001.061133498815,Tomate Chonto,426.1164168176515,subió
2025-06-12,2999.8973317503805,2998.7981176134267,3001.0089716410885,Tomate Chonto,-0.005327289084561926,bajó
2025-06-13,3003.222370905528,3002.2018864526904,3004.3824557939347,Tomate Chonto,3.3250391551473513,subió
2025-06-14,3000.0300334599187,2998.973221867694,3001.1978883977954,Tomate Chonto,-3.192337445609155,bajó
2025-06-15,2573.7639321818865,2572.7169927302707,2574.9026983952385,Tomate Chonto,-426.26610127803224,bajó
2025-06-16,2999.856681213833,2998.7080179934223,3000.872728290797,Tomate Chonto,426.09274903194637,subió
2025-06-17,2573.7547698319772,2572.6127212701404,2574.8815212988834,Tomate Chonto,-426.10191138185564,bajó
2025-06-18,2999.870729112331,2998.6857227617484,3000.9739456161838,Tomate Chonto,426.11595928035376,subió
2025-06-19,2999.8654352033313,2998.7256154723304,3000.9527997545297,Tomate Chonto,-0.005293908999647101,bajó
2025-06-20,3003.190983950679,3002.0407789802584,3004.392600733814,Tomate Chonto,3.3255487473475114,subió
2025-06-21,2999.999607476286,2998.9245388707413,3001.173976848011,Tomate Chonto,-3.191376474392655,bajó
2025-06-22,2573.7348843391046,2572.6429606649745,2574.843858510267,Tomate Chonto,-426.2647231371816,bajó
2025-06-23,2999.8293860129656,2998.717207458611,3000.933386383887,Tomate Chonto,426.09450167386103,subió
2025-06-24,2573.729551794962,2572.6057506714965,2574.8183881395403,Tomate Chonto,-426.0998342180037,bajó
2025-06-25,2999.847856754064,2998.717651256443,3001.008232281798,Tomate Chonto,426.11830495910226,subió
2025-06-26,2999.8451164284224,2998.769328436967,3000.990810530247,Tomate Chonto,-0.002740325641752861,bajó
2025-06-27,3003.173362938239,3002.125452387065,3004.270943961961,Tomate Chonto,3.328246509816381,subió
2025-06-28,2999.984763143452,2998.8662363656867,3001.1383866047563,Tomate Chonto,-3.1885997947870237,bajó
2025-06-29,2573.722830352359,2572.5715948013885,2574.8116559361292,Tomate Chonto,-426.26193279109293,bajó
2025-06-30,2999.820072347962,2998.6743291710263,3000.948060319113,Tomate Chonto,426.0972419956033,subió
2025-07-01,2573.7228677786175,2572.583073581118,2574.8366659459925,Tomate Chonto,-426.09720456934474,bajó
2025-07-02,2999.843635478066,2998.736591484449,3000.903276823747,Tomate Chonto,426.1207676994486,subió
2025-07-03,2999.84314040064,2998.652805716696,3000.946273524921,Tomate Chonto,-0.0004950774259668833,bajó
2025-07-04,3003.1733708225975,3001.9894333498432,3004.281350439541,Tomate Chonto,3.330230421957367,subió
2025-07-05,2999.986457395781,2998.84878523339,3001.1635234334226,Tomate Chonto,-3.186913426816318,bajó
2025-07-06,2573.725885540705,2572.6323247351334,2574.834004414137,Tomate Chonto,-426.26057185507625,bajó
2025-07-07,2999.8241439460035,2998.6928808852335,3000.920186459724,Tomate Chonto,426.09825840529857,subió
2025-07-08,2573.7276011944728,2572.614698077846,2574.786484772989,Tomate Chonto,-426.0965427515307,bajó
2025-07-09,2999.848675099135,2998.737471653207,3000.995507667053,Tomate Chonto,426.12107390466235,subió
2025-07-10,2999.8481384198753,2998.6871916304813,3001.049106125123,Tomate Chonto,-0.0005366792597669701,bajó
2025-07-11,3003.177995639428,3002.0928030549267,3004.2263577329018,Tomate Chonto,3.3298572195526503,subió
2025-07-12,2999.99040136468,2998.820367745738,3001.0922368739516,Tomate Chonto,-3.1875942747478803,bajó
2025-07-13,2573.7288719132584,2572.624035899583,2574.8219721378623,Tomate Chonto,-426.26152945142167,bajó
2025-07-14,2999.825932824849,2998.681422530226,3000.9223134021026,Tomate Chonto,426.0970609115907,subió
2025-07-15,2573.7279943839612,2572.5315567991356,2574.841883027451,Tomate Chonto,-426.0979384408879,bajó
2025-07-16,2999.84751973901,2998.7619660937344,3000.937636348663,Tomate Chonto,426.1195253550486,subió
2025-07-17,2999.845329337066,2998.7474541080505,3000.9550941797743,Tomate Chonto,-0.0021904019440626143,bajó
2025-07-18,3003.1734763880695,3002.1012800861804,3004.2791734003363,Tomate Chonto,3.328147051003725,subió
2025-07-19,2999.9841639527704,2998.8544734203715,3001.1303259335114,Tomate Chonto,-3.1893124352991435,bajó
2025-07-20,2573.720955236522,2572.630421651246,2574.7997159773063,Tomate Chonto,-426.2632087162483,bajó
2025-07-21,2999.8164199082676,2998.6802830531433,3000.9760164103864,Tomate Chonto,426.0954646717455,subió
2025-07-22,2573.7170084801946,2572.6217594172326,2574.850580373334,Tomate Chonto,-426.0994114280729,bajó
2025-07-23,2999.8352194477875,2998.7819845931467,3000.993811576928,Tomate Chonto,426.11821096759286,subió
2025-07-24,2999.831902870279,2998.743817876056,3000.988638205425,Tomate Chonto,-0.003316577508485352,bajó
2025-07-25,3003.1591351625925,3002.006371246835,3004.2699090757774,Tomate Chonto,3.3272322923135107,subió
2025-07-26,2999.9691356720496,2998.7802970111743,3001.1608684964053,Tomate Chonto,-3.1899994905429594,bajó
2025-07-27,2573.705476679819,2572.5631655801917,2574.843385328946,Tomate Chonto,-426.2636589922304,bajó
2025-07-28,2999.8007295952393,2998.603961458427,3000.8628178459644,Tomate Chonto,426.09525291542013,subió
2025-07-29,2573.7013394376672,2572.6246949562837,2574.8691845262006,Tomate Chonto,-426.0993901575721,bajó
2025-07-30,2999.819792241064,2998.7322601545675,3000.88382633883,Tomate Chonto,426.11845280339685,subió
2025-07-31,2999.816919114736,2998.7750071911432,3001.085529858888,Tomate Chonto,-0.002873126328267972,bajó
2025-08-01,3003.144771624213,3002.0000923235516,3004.2760816232358,Tomate Chonto,3.3278525094769975,subió
2025-08-02,2999.955539184527,2998.8346156834796,3001.037158756764,Tomate Chonto,-3.1892324396858385,bajó
2025-08-03,2573.692759939694,2572.6126630245217,2574.770037072015,Tomate Chonto,-426.2627792448329,bajó
2025-08-04,2999.7889679593154,2998.5742968391105,3000.9583661689294,Tomate Chonto,426.0962080196214,subió
2025-08-05,2573.690568803497,2572.5676497098143,2574.81661344853,Tomate Chonto,-426.09839915581824,bajó
2025-08-06,2999.810008042843,2998.689976696706,3001.0250301489295,Tomate Chonto,426.11943923934587,subió
2025-08-07,2999.8080764534743,2998.6812920874454,3000.9182225246573,Tomate Chonto,-0.0019315893687235075,bajó
2025-08-08,3003.1367865353377,3002.123088521177,3004.324012282803,Tomate Chonto,3.3287100818633917,subió
2025-08-09,2999.9482909652083,2998.8266951583955,3001.0422485446206,Tomate Chonto,-3.188495570129362,bajó
2025-08-10,2573.6860945037383,2572.493590079384,2574.8816467116576,Tomate Chonto,-426.26219646147,bajó
2025-08-11,2999.7827021084295,2998.630956768862,3000.9192625392047,Tomate Chonto,426.09660760469114,subió
2025-08-12,2573.6844952912415,2572.495176310707,2574.8858460379392,Tomate Chonto,-426.09820681718793,bajó
2025-08-13,2999.8039013165935,2998.767622463807,3001.038227836224,Tomate Chonto,426.11940602535196,subió
2025-08-14,2999.8016989064154,2998.681153489525,3000.9484941029978,Tomate Chonto,-0.0022024101781425998,bajó
2025-08-15,3003.1298951176173,3001.9746617082433,3004.2066934281443,Tomate Chonto,3.3281962112018846,subió
2025-08-16,2999.9406439720256,2998.737815743492,3001.082398546374,Tomate Chonto,-3.1892511455916974,bajó
2025-08-17,2573.6774583929932,2572.5507157266825,2574.8167961883555,Tomate Chonto,-426.2631855790323,bajó
2025-08-18,2999.7728581541583,2998.63457148545,3000.971440613839,Tomate Chonto,426.095399761165,subió
2025-08-19,2573.6732459215496,2572.557919220051,2574.878462348291,Tomate Chonto,-426.0996122326087,bajó
2025-08-20,2999.7910759765764,2998.757808306326,3000.959749962076,Tomate Chonto,426.11783005502684,subió
2025-08-21,2999.7871593058458,2998.6400863117706,3000.9322681003755,Tomate Chonto,-0.003916670730632177,bajó
2025-08-22,3003.1135397359153,3001.950649919992,3004.165264697429,Tomate Chonto,3.3263804300695483,subió
2025-08-23,2999.9224117376025,2998.7927415683585,3001.0774672486464,Tomate Chonto,-3.1911279983128225,bajó
2025-08-24,2573.657331396795,2572.6134769186283,2574.794055031481,Tomate Chonto,-426.26508034080734,bajó
2025-08-25,2999.7508634029423,2998.5729980489314,3000.8995634033454,Tomate Chonto,426.09353200614714,subió
2025-08-26,2573.6494560478172,2572.487765856404,2574.826306660487,Tomate Chonto,-426.10140735512505,bajó
2025-08-27,2999.7656089099955,2998.5364169745703,3000.83606336323,Tomate Chonto,426.1161528621783,subió
2025-08-28,2999.760176915486,2998.6722390304653,3000.8448447520705,Tomate Chonto,-0.005431994509308424,bajó
2025-08-29,3003.085245481575,3002.045353010411,3004.1609590469698,Tomate Chonto,3.325068566088703,subió
2025-08-30,2999.8930473705095,2998.7756427026907,3001.039415863486,Tomate Chonto,-3.1921981110654087,bajó
2025-08-31,2573.627172822916,2572.518807015505,2574.8878819613215,Tomate Chonto,-426.26587454759374,bajó
2025-09-01,2999.720215767423,2998.572420786542,3000.87715250322,Tomate Chonto,426.09304294450703,subió
2025-09-02,2573.618648181863,2572.5337841683927,2574.7615146683593,Tomate Chonto,-426.1015675855597,bajó
2025-09-03,2999.734987244628,2998.660173640656,3000.9014899977356,Tomate Chonto,426.11633906276484,subió
2025-09-04,2999.730099019096,2998.606959039491,3000.7804192918734,Tomate Chonto,-0.004888225531885837,bajó
2025-09-05,3003.0560733426855,3002.0054990608464,3004.164270140752,Tomate Chonto,3.325974323589435,subió
2025-09-06,2999.8651405779356,2998.7428737357504,3001.0029285872565,Tomate Chonto,-3.1909327647499595,bajó
2025-09-07,2573.6008818059527,2572.4610399010517,2574.8215479632304,Tomate Chonto,-426.2642587719829,bajó
2025-09-08,2999.6958752005135,2998.497478817632,3000.7608417477795,Tomate Chonto,426.0949933945608,subió
2025-09-09,2573.596570725017,2572.463910524871,2574.838694235303,Tomate Chonto,-426.0993044754964,bajó
2025-09-10,2999.7154577291763,2998.6043887683277,3000.967831302005,Tomate Chonto,426.1188870041592,subió
2025-09-11,2999.7133691899694,2998.558972517298,3000.9472696546745,Tomate Chonto,-0.002088539206852147,bajó
2025-09-12,3003.0423572719355,3001.8866515517047,3004.336273951542,Tomate Chonto,3.328988081966145,subió
2025-09-13,2999.8546108227793,2998.7842272451585,3001.0809766603224,Tomate Chonto,-3.1877464491562932,bajó
2025-09-14,2573.5936663719367,2572.4331309196173,2574.800137282674,Tomate Chonto,-426.26094445084254,bajó
2025-09-15,2999.6920553951118,2998.5237475819254,3000.862900691202,Tomate Chonto,426.09838902317506,subió
2025-09-16,2573.596179887222,2572.4910364639954,2574.8226700696355,Tomate Chonto,-426.09587550788956,bajó
2025-09-17,2999.7184808800894,2998.5744223596953,3000.9196707254614,Tomate Chonto,426.12230099286717,subió
2025-09-18,2999.719743582756,2998.5729442681977,3000.911453978695,Tomate Chonto,0.0012627026667360042,subió
2025-09-19,3003.051973831499,3001.8270501935767,3004.1940580041282,Tomate Chonto,3.3322302487426896,subió
2025-09-20,2999.867316415227,2998.6763034737196,3001.042897736911,Tomate Chonto,-3.1846574162718753,bajó
2025-09-21,2573.6092668728925,2572.4687796485327,2574.748334001268,Tomate Chonto,-426.25804954233445,bajó
2025-09-22,2999.710319460797,2998.5453419353344,3000.9287260865276,Tomate Chonto,426.10105258790463,subió
2025-09-23,2573.616843365714,2572.392307817202,2574.7915174397417,Tomate Chonto,-426.09347609508313,bajó
2025-09-24,2999.7412517636767,2998.5748251127247,3000.8802396121087,Tomate Chonto,426.1244083979627,subió
2025-09-25,2999.744307402833,2998.607878416662,3000.94254182424,Tomate Chonto,0.003055639156173129,subió
2025-09-26,3003.077999374778,3001.851582104843,3004.2761431523204,Tomate Chonto,3.3336919719449725,subió
2025-09-27,2999.894461689837,2998.6894908810286,3000.995543751646,Tomate Chonto,-3.183537684940802,bajó
2025-09-28,2573.6371851547333,2572.502088034649,2574.797219443942,Tomate Chonto,-426.25727653510376,bajó
2025-09-29,2999.738665362357,2998.5744650841107,3000.8996849119108,Tomate Chonto,426.1014802076238,subió
2025-09-30,2573.645278787904,2572.507321101191,2574.8196220701084,Tomate Chonto,-426.09338657445323,bajó
2025-10-01,2999.769451633293,2998.6378097270726,3000.933181837912,Tomate Chonto,426.12417284538924,subió
2025-10-02,2999.771965091527,2998.5002627290446,3001.0123552765854,Tomate Chonto,0.0025134582338068867,subió
2025-10-03,3003.104831719281,3001.9155515975876,3004.307664120995,Tomate Chonto,3.3328666277539014,subió
2025-10-04,2999.9202135145883,2998.797766664073,3001.1251979431504,Tomate Chonto,-3.1846182046924696,bajó
2025-10-05,2573.6616332458348,2572.545474121328,2574.844946462709,Tomate Chonto,-426.2585802687536,bajó
2025-10-06,2999.7616218014164,2998.6900879380105,3001.046327715195,Tomate Chonto,426.0999885555816,subió
2025-10-07,2573.666593619278,2572.5352143764003,2574.948039146672,Tomate Chonto,-426.0950281821383,bajó
2025-10-08,2999.789014815812,2998.688817938263,3000.9502871618843,Tomate Chonto,426.1224211965341,subió
2025-10-09,2999.78970771721,2998.660858789391,3001.0204112459387,Tomate Chonto,0.0006929013979970478,subió
2025-10-10,3003.1207264707796,3001.929208215604,3004.35607985473,Tomate Chonto,3.331018753569424,subió
2025-10-11,2999.9342743758634,2998.748019647,3001.0967010928853,Tomate Chonto,-3.186452094916149,bajó
2025-10-12,2573.6739144728726,2572.538075389851,2574.8760653034783,Tomate Chonto,-426.2603599029908,bajó
2025-10-13,2999.772216166202,2998.5686547958126,3001.0348023922797,Tomate Chonto,426.0983016933292,subió
2025-10-14,2573.6756299860713,2572.415791733847,2574.928886245554,Tomate Chonto,-426.09658618013054,bajó
2025-10-15,2999.796655074735,2998.5873227042703,3000.920141193538,Tomate Chonto,426.1210250886638,subió
2025-10-16,2999.796143132181,2998.6039721048282,3001.093419272425,Tomate Chonto,-0.0005119425541124656,bajó
2025-10-17,3003.126173526759,3001.9597049133376,3004.4349324914137,Tomate Chonto,3.3300303945779888,subió
2025-10-18,2999.9389701775444,2998.6408879404826,3001.109072414601,Tomate Chonto,-3.187203349214542,bajó
2025-10-19,2573.6781117785667,2572.510491078645,2574.909616129475,Tomate Chonto,-426.2608583989777,bajó
2025-10-20,2999.776178163376,2998.5410524864665,3001.028249553509,Tomate Chonto,426.09806638480904,subió
2025-10-21,2573.679624868982,2572.5749023930653,2574.9657823170614,Tomate Chonto,-426.09655329439374,bajó
2025-10-22,2999.8009505429786,2998.6350832906655,3001.0041542730096,Tomate Chonto,426.1213256739966,subió
2025-10-23,2999.8010008906185,2998.605435730984,3001.0198781342856,Tomate Chonto,5.0347639898973284e-05,subió
2025-10-24,3003.131843905294,3001.915730540352,3004.3853522027143,Tomate Chonto,3.330843014675338,subió
2025-10-25,2999.9456869324454,2998.8060479545416,3001.13331060462,Tomate Chonto,-3.1861569728484938,bajó
2025-10-26,2573.6860872058865,2572.4491019385437,2574.976386513457,Tomate Chonto,-426.2595997265589,bajó
2025-10-27,2999.785598584951,2998.6180055736513,3001.0749238010703,Tomate Chonto,426.09951137906455,subió
2025-10-28,2573.69064659578,2572.469944905659,2574.875903176231,Tomate Chonto,-426.094951989171,bajó
2025-10-29,2999.8136963797424,2998.535050848569,3001.052505314697,Tomate Chonto,426.1230497839624,subió
2025-10-30,2999.8155572668675,2998.534496084959,3001.149837021634,Tomate Chonto,0.0018608871250762604,subió
2025-10-31,3003.14825865803,3001.9167936038207,3004.4372675069326,Tomate Chonto,3.3327013911625727,subió
2025-11-01,2999.963967842693,2998.6594735259255,3001.2095749406612,Tomate Chonto,-3.1842908153371354,bajó
2025-11-02,2573.7062012796846,2572.4355418958003,2574.9074420878837,Tomate Chonto,-426.2577665630083,bajó
2025-11-03,2999.8074721224543,2998.5267057486194,3001.005300330576,Tomate Chonto,426.10127084276974,subió
2025-11-04,2573.714166057217,2572.4900839879087,2574.9539795214064,Tomate Chonto,-426.09330606523736,bajó
2025-11-05,2999.8387100443633,2998.6389696850624,3001.1074071726853,Tomate Chonto,426.12454398714635,subió
2025-11-06,2999.8418776595345,2998.6223453060757,3001.098882394958,Tomate Chonto,0.0031676151711508282,subió
2025-11-07,3003.1756657299075,3002.0158281079703,3004.515366605639,Tomate Chonto,3.333788070372975,subió
2025-11-08,2999.992212825569,2998.736011362881,3001.277505526114,Tomate Chonto,-3.1834529043385373,bajó
2025-11-09,2573.7350111765286,2572.495755919032,2575.016303727778,Tomate Chonto,-426.2572016490403,bajó
2025-11-10,2999.8365547585136,2998.50493342909,3001.2483497192206,Tomate Chonto,426.10154358198497,subió
2025-11-11,2573.7432155833385,2572.5402480946277,2575.030432837086,Tomate Chonto,-426.09333917517506,bajó
2025-11-12,2999.8674128118964,2998.6559530745535,3001.1872599625076,Tomate Chonto,426.12419722855793,subió
2025-11-13,2999.869918353529,2998.5887702047166,3001.2060744935743,Tomate Chonto,0.002505541632672248,subió
2025-11-14,3003.2027336257606,3001.9742029132954,3004.437374518535,Tomate Chonto,3.332815272231528,subió
2025-11-15,3000.0180080719892,2998.8214495891875,3001.316991078122,Tomate Chonto,-3.1847255537713863,bajó
2025-11-16,2573.7592509672168,2572.515830833811,2575.0461293949115,Tomate Chonto,-426.2587571047725,bajó
2025-11-17,2999.858979256748,2998.601005241854,3001.206345129244,Tomate Chonto,426.0997282895314,subió
2025-11-18,2573.7635934830887,2572.456364623787,2575.138550390696,Tomate Chonto,-426.0953857736595,bajó
2025-11-19,2999.885546412702,2998.7328184671724,3001.175248006853,Tomate Chonto,426.12195292961314,subió
2025-11-20,2999.8856480285203,2998.592311578533,3001.2155301064154,Tomate Chonto,0.00010161581849388313,subió
2025-11-21,3003.2159415870906,3002.0283823721993,3004.4866234483834,Tomate Chonto,3.330293558570247,subió
2025-11-22,3000.028621340304,2998.7629715987296,3001.3963628886827,Tomate Chonto,-3.187320246786385,bajó
2025-11-23,2573.7672434424503,2572.5257188539813,2575.0703516090275,Tomate Chonto,-426.2613778978539,bajó
2025-11-24,2999.8643728683173,2998.628699526994,3001.2025609724237,Tomate Chonto,426.097129425867,subió
2025-11-25,2573.7664583488854,2572.4453580816303,2575.174191509752,Tomate Chonto,-426.0979145194319,bajó
2025-11-26,2999.8859999909564,2998.6273468571,3001.2476777039947,Tomate Chonto,426.119541642071,subió
2025-11-27,2999.883853259175,2998.706811098415,3001.235355545244,Tomate Chonto,-0.0021467317815222486,bajó
2025-11-28,3003.2121040460224,3001.92982683289,3004.661393321087,Tomate Chonto,3.3282507868475477,subió
